Streaming output truncated to the last 5000 lines.
{'t': 41.87000000000024, 'V': -10.230342473787804, 'n': 0.5436203416346937, 'm': 0.014768695807797319, 'h': 0.23883105454606018}
{'t': 41.88000000000024, 'V': -10.223374219214572, 'n': 0.5429888343872291, 'm': 0.014781245897056143, 'h': 0.23967770357824722}
{'t': 41.890000000000235, 'V': -10.216386153528202, 'n': 0.5423585507357092, 'm': 0.014793849499066848, 'h': 0.24052287721889176}
{'t': 41.90000000000023, 'V': -10.209378325084128, 'n': 0.5417294889810224, 'm': 0.01480650626795688, 'h': 0.2413665770618232}
{'t': 41.91000000000023, 'V': -10.202350780433338, 'n': 0.5411016474264045, 'm': 0.014819215883829963, 'h': 0.24220880470200085}
{'t': 41.92000000000023, 'V': -10.195303564425727, 'n': 0.5404750243774695, 'm': 0.014831978051126097, 'h': 0.24304956173540737}
{'t': 41.93000000000023, 'V': -10.188236720308073, 'n': 0.5398496181422375, 'm': 0.014844792497088453, 'h': 0.243888849758948}
{'t': 41.940000000000225, 'V': -10.18115028981698, 'n': 0.539225427031162, 'm': 0.014857658970329963, 'h': 0.24472667037035498}
{'t': 41.95000000000022, 'V': -10.174044313267025, 'n': 0.5386024493571545, 'm': 0.01487057723949295, 'h': 0.24556302516809703}
{'t': 41.96000000000022, 'V': -10.166918829634389, 'n': 0.5379806834356078, 'm': 0.014883547091995526, 'h': 0.24639791575129363}
{'t': 41.97000000000022, 'V': -10.159773876636201, 'n': 0.5373601275844176, 'm': 0.014896568332858986, 'h': 0.24723134371963382}
{'t': 41.98000000000022, 'V': -10.152609490805864, 'n': 0.536740780124003, 'm': 0.014909640783610751, 'h': 0.24806331067329923}
{'t': 41.990000000000215, 'V': -10.14542570756452, 'n': 0.5361226393773244, 'm': 0.014922764281257862, 'h': 0.2488938182128912}
{'t': 42.00000000000021, 'V': -10.138222561288925, 'n': 0.5355057036699016, 'm': 0.014935938677326295, 'h': 0.24972286793936171}
{'t': 42.01000000000021, 'V': -10.131000085375883, 'n': 0.5348899713298293, 'm': 0.014949163836961744, 'h': 0.25055046145394816}
{'t': 42.02000000000021, 'V': -10.123758312303435, 'n': 0.5342754406877922, 'm': 0.014962439638087782, 'h': 0.2513766003581112}
{'t': 42.03000000000021, 'V': -10.11649727368899, 'n': 0.5336621100770783, 'm': 0.014975765970617599, 'h': 0.2522012862534763}
{'t': 42.040000000000205, 'V': -10.109217000344536, 'n': 0.5330499778335916, 'm': 0.014989142735715789, 'h': 0.25302452074177806}
{'t': 42.0500000000002, 'V': -10.101917522329103, 'n': 0.5324390422958637, 'm': 0.015002569845106863, 'h': 0.2538463054248076}
{'t': 42.0600000000002, 'V': -10.094598868998617, 'n': 0.5318293018050637, 'm': 0.015016047220427426, 'h': 0.25466664190436283}
{'t': 42.0700000000002, 'V': -10.087261069053284, 'n': 0.5312207547050083, 'm': 0.015029574792619137, 'h': 0.2554855317822014}
{'t': 42.0800000000002, 'V': -10.079904150582632, 'n': 0.53061339934217, 'm': 0.015043152501359784, 'h': 0.2563029766599959}
{'t': 42.090000000000195, 'V': -10.072528141108334, 'n': 0.530007234065685, 'm': 0.015056780294529967, 'h': 0.25711897813929163}
{'t': 42.10000000000019, 'V': -10.065133067624926, 'n': 0.52940225722736, 'm': 0.015070458127713075, 'h': 0.2579335378214667}
{'t': 42.11000000000019, 'V': -10.057718956638524, 'n': 0.5287984671816786, 'm': 0.015084185963726368, 'h': 0.2587466573076942}
{'t': 42.12000000000019, 'V': -10.050285834203667, 'n': 0.5281958622858061, 'm': 0.015097963772181158, 'h': 0.25955833819890634}
{'t': 42.13000000000019, 'V': -10.042833725958346, 'n': 0.5275944408995948, 'm': 0.015111791529070181, 'h': 0.2603685820957607}
{'t': 42.140000000000185, 'V': -10.035362657157343, 'n': 0.5269942013855878, 'm': 0.015125669216380406, 'h': 0.2611773905986081}
{'t': 42.15000000000018, 'V': -10.027872652703952, 'n': 0.5263951421090224, 'm': 0.015139596821729637, 'h': 0.2619847653074625}
{'t': 42.16000000000018, 'V': -10.020363737180169, 'n': 0.5257972614378327, 'm': 0.015153574338025366, 'h': 0.2627907078219723}
{'t': 42.17000000000018, 'V': -10.012835934875424, 'n': 0.5252005577426521, 'm': 0.01516760176314444, 'h': 0.26359521974139316}
{'t': 42.18000000000018, 'V': -10.005289269813932, 'n': 0.5246050293968147, 'm': 0.015181679099632224, 'h': 0.2643983026645629}
{'t': 42.190000000000175, 'V': -9.997723765780739, 'n': 0.5240106747763568, 'm': 0.015195806354419987, 'h': 0.2651999581898768}
{'t': 42.20000000000017, 'V': -9.990139446346515, 'n': 0.5234174922600169, 'm': 0.015209983538559351, 'h': 0.2660001879152654}
{'t': 42.21000000000017, 'V': -9.982536334891169, 'n': 0.5228254802292367, 'm': 0.015224210666972725, 'h': 0.26679899343817265}
{'t': 42.22000000000017, 'V': -9.97491445462634, 'n': 0.5222346370681602, 'm': 0.015238487758218695, 'h': 0.26759637635553574}
{'t': 42.23000000000017, 'V': -9.96727382861682, 'n': 0.5216449611636332, 'm': 0.015252814834271412, 'h': 0.2683923382637661}
{'t': 42.240000000000165, 'V': -9.959614479800956, 'n': 0.5210564509052023, 'm': 0.015267191920313125, 'h': 0.26918688075873104}
{'t': 42.25000000000016, 'V': -9.951936431010099, 'n': 0.520469104685113, 'm': 0.015281619044538978, 'h': 0.26998000543573736}
{'t': 42.26000000000016, 'V': -9.944239704987124, 'n': 0.5198829208983083, 'm': 0.015296096237973341, 'h': 0.27077171388951476}
{'t': 42.27000000000016, 'V': -9.936524324404092, 'n': 0.5192978979424265, 'm': 0.015310623534296927, 'h': 0.2715620077142012}
{'t': 42.28000000000016, 'V': -9.928790311879062, 'n': 0.5187140342177983, 'm': 0.015325200969684023, 'h': 0.2723508885033286}
{'t': 42.290000000000155, 'V': -9.921037689992138, 'n': 0.5181313281274438, 'm': 0.015339828582649203, 'h': 0.2731383578498096}
{'t': 42.30000000000015, 'V': -9.913266481300742, 'n': 0.5175497780770699, 'm': 0.015354506413902933, 'h': 0.27392441734592504}
{'t': 42.31000000000015, 'V': -9.905476708354191, 'n': 0.5169693824750665, 'm': 0.01536923450621551, 'h': 0.2747090685833122}
{'t': 42.32000000000015, 'V': -9.897668393707585, 'n': 0.5163901397325028, 'm': 0.015384012904288816, 'h': 0.2754923131529538}
{'t': 42.33000000000015, 'V': -9.889841559935045, 'n': 0.5158120482631231, 'm': 0.015398841654635422, 'h': 0.2762741526451679}
{'t': 42.340000000000146, 'V': -9.881996229642343, 'n': 0.515235106483343, 'm': 0.015413720805464553, 'h': 0.27705458864959803}
{'t': 42.35000000000014, 'V': -9.874132425478937, 'n': 0.5146593128122445, 'm': 0.015428650406574531, 'h': 0.2778336227552042}
{'t': 42.36000000000014, 'V': -9.866250170149451, 'n': 0.5140846656715715, 'm': 0.015443630509251264, 'h': 0.27861125655025454}
{'t': 42.37000000000014, 'V': -9.858349486424618, 'n': 0.5135111634857247, 'm': 0.015458661166172435, 'h': 0.27938749162231746}
{'t': 42.38000000000014, 'V': -9.850430397151726, 'n': 0.5129388046817565, 'm': 0.015473742431317038, 'h': 0.28016232955825426}
{'t': 42.390000000000136, 'V': -9.842492925264558, 'n': 0.5123675876893659, 'm': 0.015488874359879919, 'h': 0.2809357719442123}
{'t': 42.400000000000134, 'V': -9.8345370937929, 'n': 0.5117975109408927, 'm': 0.015504057008191047, 'h': 0.28170782036561876}
{'t': 42.41000000000013, 'V': -9.826562925871578, 'n': 0.5112285728713118, 'm': 0.015519290433639199, 'h': 0.2824784764071746}
{'t': 42.42000000000013, 'V': -9.818570444749101, 'n': 0.5106607719182278, 'm': 0.015534574694599823, 'h': 0.28324774165284927}
{'t': 42.43000000000013, 'V': -9.81055967379589, 'n': 0.5100941065218679, 'm': 0.015549909850366797, 'h': 0.28401561768587563}
{'t': 42.440000000000126, 'V': -9.802530636512124, 'n': 0.509528575125077, 'm': 0.015565295961087874, 'h': 0.2847821060887453}
{'t': 42.450000000000124, 'V': -9.794483356535233, 'n': 0.5089641761733104, 'm': 0.01558073308770359, 'h': 0.2855472084432044}
{'t': 42.46000000000012, 'V': -9.786417857647026, 'n': 0.5084009081146277, 'm': 0.015596221291889409, 'h': 0.2863109263302496}
{'t': 42.47000000000012, 'V': -9.778334163780503, 'n': 0.5078387693996864, 'm': 0.01561176063600094, 'h': 0.2870732613301247}
{'t': 42.48000000000012, 'V': -9.77023229902634, 'n': 0.5072777584817347, 'm': 0.01562735118302203, 'h': 0.28783421502231704}
{'t': 42.490000000000116, 'V': -9.762112287639072, 'n': 0.506717873816605, 'm': 0.015642992996515555, 'h': 0.28859378898555493}
{'t': 42.500000000000114, 'V': -9.75397415404299, 'n': 0.5061591138627068, 'm': 0.015658686140576784, 'h': 0.2893519847978047}
{'t': 42.51000000000011, 'V': -9.745817922837757, 'n': 0.5056014770810195, 'm': 0.015674430679789117, 'h': 0.29010880403626843}
{'t': 42.52000000000011, 'V': -9.737643618803768, 'n': 0.5050449619350854, 'm': 0.01569022667918209, 'h': 0.2908642482773817}
{'t': 42.53000000000011, 'V': -9.729451266907239, 'n': 0.5044895668910022, 'm': 0.015706074204191532, 'h': 0.29161831909681185}
{'t': 42.540000000000106, 'V': -9.721240892305076, 'n': 0.503935290417416, 'm': 0.01572197332062169, 'h': 0.2923710180694561}
{'t': 42.550000000000104, 'V': -9.7130125203495, 'n': 0.5033821309855134, 'm': 0.01573792409460927, 'h': 0.2931223467694402}
{'t': 42.5600000000001, 'V': -9.704766176592447, 'n': 0.5028300870690143, 'm': 0.015753926592589253, 'h': 0.2938723067701173}
{'t': 42.5700000000001, 'V': -9.69650188678977, 'n': 0.5022791571441639, 'm': 0.015769980881262396, 'h': 0.29462089964406657}
{'t': 42.5800000000001, 'V': -9.68821967690523, 'n': 0.5017293396897252, 'm': 0.01578608702756429, 'h': 0.29536812696309267}
{'t': 42.590000000000096, 'V': -9.679919573114292, 'n': 0.5011806331869713, 'm': 0.015802245098635946, 'h': 0.2961139902982248}
{'t': 42.600000000000094, 'V': -9.671601601807732, 'n': 0.5006330361196772, 'm': 0.015818455161795777, 'h': 0.2968584912197164}
{'t': 42.61000000000009, 'V': -9.663265789595076, 'n': 0.5000865469741125, 'm': 0.01583471728451289, 'h': 0.29760163129704453}
{'t': 42.62000000000009, 'V': -9.654912163307866, 'n': 0.49954116423903244, 'm': 0.015851031534381665, 'h': 0.2983434120989097}
{'t': 42.63000000000009, 'V': -9.646540750002753, 'n': 0.4989968864056708, 'm': 0.015867397979097492, 'h': 0.29908383519323584}
{'t': 42.640000000000086, 'V': -9.638151576964443, 'n': 0.4984537119677313, 'm': 0.01588381668643364, 'h': 0.2998229021471704}
{'t': 42.650000000000084, 'V': -9.62974467170849, 'n': 0.49791163942137956, 'm': 0.01590028772421918, 'h': 0.3005606145270842}
{'t': 42.66000000000008, 'V': -9.621320061983946, 'n': 0.4973706672652348, 'm': 0.015916811160317894, 'h': 0.30129697389857213}
{'t': 42.67000000000008, 'V': -9.612877775775862, 'n': 0.49683079400036173, 'm': 0.015933387062608148, 'h': 0.30203198182645313}
{'t': 42.68000000000008, 'V': -9.604417841307681, 'n': 0.4962920181302621, 'm': 0.01595001549896364, 'h': 0.3027656398747709}
{'t': 42.690000000000076, 'V': -9.595940287043474, 'n': 0.49575433816086634, 'm': 0.015966696537234988, 'h': 0.3034979496067943}
{'t': 42.700000000000074, 'V': -9.587445141690075, 'n': 0.49521775260052536, 'm': 0.015983430245232133, 'h': 0.30422891258501833}
{'t': 42.71000000000007, 'V': -9.578932434199093, 'n': 0.4946822599600019, 'm': 0.01600021669070747, 'h': 0.3049585303711644}
{'t': 42.72000000000007, 'V': -9.5704021937688, 'n': 0.4941478587524623, 'm': 0.016017055941339717, 'h': 0.3056868045261815}
{'t': 42.73000000000007, 'V': -9.56185444984593, 'n': 0.49361454749346767, 'm': 0.01603394806471843, 'h': 0.30641373661024707}
{'t': 42.740000000000066, 'V': -9.55328923212736, 'n': 0.49308232470096564, 'm': 0.016050893128329195, 'h': 0.30713932818276773}
{'t': 42.750000000000064, 'V': -9.544706570561695, 'n': 0.4925511888952817, 'm': 0.016067891199539372, 'h': 0.3078635808023805}
{'t': 42.76000000000006, 'V': -9.536106495350753, 'n': 0.4920211385991106, 'm': 0.016084942345584465, 'h': 0.30858649602695387}
{'t': 42.77000000000006, 'V': -9.527489036950962, 'n': 0.4914921723375077, 'm': 0.016102046633555, 'h': 0.3093080754135888}
{'t': 42.78000000000006, 'V': -9.51885422607467, 'n': 0.49096428863788033, 'm': 0.01611920413038392, 'h': 0.31002832051861995}
{'t': 42.790000000000056, 'V': -9.510202093691358, 'n': 0.4904374860299792, 'm': 0.01613641490283449, 'h': 0.310747232897617}
{'t': 42.800000000000054, 'V': -9.501532671028786, 'n': 0.48991176304588974, 'm': 0.016153679017488622, 'h': 0.3114648141053859}
{'t': 42.81000000000005, 'V': -9.492845989574038, 'n': 0.4893871182200231, 'm': 0.01617099654073569, 'h': 0.31218106569596993}
{'t': 42.82000000000005, 'V': -9.484142081074515, 'n': 0.4888635500891078, 'm': 0.0161883675387617, 'h': 0.3128959892226513}
{'t': 42.83000000000005, 'V': -9.475420977538835, 'n': 0.4883410571921807, 'm': 0.01620579207753892, 'h': 0.31360958623795254}
{'t': 42.840000000000046, 'V': -9.46668271123767, 'n': 0.4878196380705784, 'm': 0.016223270222815816, 'h': 0.31432185829363757}
{'t': 42.850000000000044, 'V': -9.457927314704511, 'n': 0.48729929126792837, 'm': 0.016240802040107395, 'h': 0.3150328069407135}
{'t': 42.86000000000004, 'V': -9.449154820736368, 'n': 0.48678001533014026, 'm': 0.01625838759468586, 'h': 0.3157424337294318}
{'t': 42.87000000000004, 'V': -9.440365262394407, 'n': 0.48626180880539693, 'm': 0.016276026951571584, 'h': 0.31645074020928987}
{'t': 42.88000000000004, 'V': -9.431558673004522, 'n': 0.4857446702441458, 'm': 0.016293720175524412, 'h': 0.3171577279290326}
{'t': 42.890000000000036, 'V': -9.42273508615785, 'n': 0.48522859819908987, 'm': 0.016311467331035213, 'h': 0.31786339843665357}
{'t': 42.900000000000034, 'V': -9.413894535711227, 'n': 0.48471359122517904, 'm': 0.016329268482317735, 'h': 0.3185677532793969}
{'t': 42.91000000000003, 'V': -9.405037055787588, 'n': 0.4841996478796011, 'm': 0.016347123693300714, 'h': 0.3192707940037586}
{'t': 42.92000000000003, 'V': -9.396162680776312, 'n': 0.48368676672177313, 'm': 0.016365033027620227, 'h': 0.3199725221554878}
{'t': 42.93000000000003, 'V': -9.387271445333518, 'n': 0.4831749463133323, 'm': 0.016382996548612284, 'h': 0.32067293927958895}
{'t': 42.940000000000026, 'V': -9.37836338438231, 'n': 0.48266418521812726, 'm': 0.01640101431930565, 'h': 0.3213720469203226}
{'t': 42.950000000000024, 'V': -9.369438533112964, 'n': 0.48215448200220923, 'm': 0.016419086402414865, 'h': 0.3220698466212074}
{'t': 42.96000000000002, 'V': -9.360496926983085, 'n': 0.4816458352338231, 'm': 0.016437212860333488, 'h': 0.32276633992502146}
{'t': 42.97000000000002, 'V': -9.351538601717705, 'n': 0.48113824348339845, 'm': 0.01645539375512752, 'h': 0.3234615283738039}
{'t': 42.98000000000002, 'V': -9.342563593309336, 'n': 0.4806317053235409, 'm': 0.01647362914852902, 'h': 0.32415541350885624}
{'t': 42.990000000000016, 'V': -9.33357193801799, 'n': 0.480126219329023, 'm': 0.016491919101929885, 'h': 0.3248479968707442}
{'t': 43.000000000000014, 'V': -9.324563672371147, 'n': 0.4796217840767756, 'm': 0.016510263676375824, 'h': 0.32553927999929894}
{'t': 43.01000000000001, 'V': -9.315538833163691, 'n': 0.4791183981458787, 'm': 0.01652866293256046, 'h': 0.3262292644336185}
{'t': 43.02000000000001, 'V': -9.3064974574578, 'n': 0.4786160601175528, 'm': 0.0165471169308196, 'h': 0.3269179517120696}
{'t': 43.03000000000001, 'V': -9.297439582582802, 'n': 0.47811476857515, 'm': 0.016565625731125664, 'h': 0.3276053433722888}
{'t': 43.040000000000006, 'V': -9.288365246134992, 'n': 0.4776145221041449, 'm': 0.016584189393082226, 'h': 0.3282914409511842}
{'t': 43.050000000000004, 'V': -9.279274485977414, 'n': 0.47711531929212603, 'm': 0.01660280797591871, 'h': 0.3289762459849365}
{'t': 43.06, 'V': -9.270167340239608, 'n': 0.47661715872878685, 'm': 0.016621481538485205, 'h': 0.3296597600090011}
{'t': 43.07, 'V': -9.261043847317326, 'n': 0.4761200390059168, 'm': 0.01664021013924739, 'h': 0.3303419845581087}
{'t': 43.08, 'V': -9.251904045872209, 'n': 0.4756239587173927, 'm': 0.016658993836281607, 'h': 0.33102292116626736}
{'t': 43.089999999999996, 'V': -9.242747974831437, 'n': 0.47512891645916966, 'm': 0.016677832687269998, 'h': 0.3317025713667635}
{'t': 43.099999999999994, 'V': -9.233575673387344, 'n': 0.4746349108292723, 'm': 0.0166967267494958, 'h': 0.33238093669216345}
{'t': 43.10999999999999, 'V': -9.22438718099701, 'n': 0.4741419404277859, 'm': 0.0167156760798387, 'h': 0.3330580186743146}
{'t': 43.11999999999999, 'V': -9.215182537381814, 'n': 0.47365000385684775, 'm': 0.01673468073477031, 'h': 0.333733818844347}
{'t': 43.12999999999999, 'V': -9.205961782526966, 'n': 0.4731590997206381, 'm': 0.016753740770349718, 'h': 0.33440833873267434}
{'t': 43.139999999999986, 'V': -9.196724956681004, 'n': 0.47266922662537136, 'm': 0.016772856242219157, 'h': 0.33508157986899545}
{'t': 43.149999999999984, 'V': -9.187472100355274, 'n': 0.47218038317928757, 'm': 0.01679202720559973, 'h': 0.3357535437822955}
{'t': 43.15999999999998, 'V': -9.178203254323373, 'n': 0.4716925679926432, 'm': 0.016811253715287224, 'h': 0.33642423200084715}
{'t': 43.16999999999998, 'V': -9.168918459620569, 'n': 0.4712057796777026, 'm': 0.016830535825648016, 'h': 0.33709364605221187}
{'t': 43.17999999999998, 'V': -9.1596177575432, 'n': 0.4707200168487293, 'm': 0.01684987359061504, 'h': 0.33776178746324104}
{'t': 43.189999999999976, 'V': -9.15030118964805, 'n': 0.47023527812197696, 'm': 0.01686926706368384, 'h': 0.33842865776007713}
{'t': 43.199999999999974, 'V': -9.140968797751688, 'n': 0.4697515621156809, 'm': 0.016888716297908675, 'h': 0.3390942584681549}
{'t': 43.20999999999997, 'V': -9.131620623929797, 'n': 0.4692688674500493, 'm': 0.016908221345898703, 'h': 0.3397585911122023}
{'t': 43.21999999999997, 'V': -9.122256710516476, 'n': 0.4687871927472542, 'm': 0.016927782259814235, 'h': 0.3404216572162419}
{'t': 43.22999999999997, 'V': -9.11287710010352, 'n': 0.4683065366314232, 'm': 0.01694739909136303, 'h': 0.34108345830359155}
{'t': 43.23999999999997, 'V': -9.103481835539672, 'n': 0.4678268977286304, 'm': 0.01696707189179668, 'h': 0.34174399589686566}
{'t': 43.249999999999964, 'V': -9.09407095992987, 'n': 0.4673482746668879, 'm': 0.016986800711907016, 'h': 0.3424032715179761}
{'t': 43.25999999999996, 'V': -9.084644516634448, 'n': 0.466870666076137, 'm': 0.01700658560202261, 'h': 0.34306128668813324}
{'t': 43.26999999999996, 'V': -9.075202549268347, 'n': 0.4663940705882396, 'm': 0.017026426612005284, 'h': 0.3437180429278468}
{'t': 43.27999999999996, 'V': -9.065745101700278, 'n': 0.4659184868369696, 'm': 0.017046323791246716, 'h': 0.3443735417569268}
{'t': 43.28999999999996, 'V': -9.056272218051882, 'n': 0.4654439134580042, 'm': 0.017066277188665067, 'h': 0.3450277846944845}
{'t': 43.299999999999955, 'V': -9.046783942696868, 'n': 0.4649703490889151, 'm': 0.017086286852701662, 'h': 0.34568077325893304}
{'t': 43.30999999999995, 'V': -9.03728032026013, 'n': 0.4644977923691602, 'm': 0.01710635283131772, 'h': 0.3463325089679886}
{'t': 43.31999999999995, 'V': -9.02776139561685, 'n': 0.46402624194007486, 'm': 0.017126475171991135, 'h': 0.34698299333867105}
{'t': 43.32999999999995, 'V': -9.018227213891574, 'n': 0.4635556964448631, 'm': 0.017146653921713276, 'h': 0.3476322278873045}
{'t': 43.33999999999995, 'V': -9.008677820457287, 'n': 0.4630861545285895, 'm': 0.017166889126985867, 'h': 0.3482802141295184}
{'t': 43.349999999999945, 'V': -8.999113260934447, 'n': 0.4626176148381702, 'm': 0.017187180833817872, 'h': 0.3489269535802479}
{'t': 43.35999999999994, 'V': -8.98953358119003, 'n': 0.4621500760223647, 'm': 0.017207529087722433, 'h': 0.3495724477537348}
{'t': 43.36999999999994, 'V': -8.979938827336534, 'n': 0.461683536731767, 'm': 0.017227933933713854, 'h': 0.35021669816352813}
{'t': 43.37999999999994, 'V': -8.970329045730985, 'n': 0.4612179956187974, 'm': 0.017248395416304615, 'h': 0.3508597063224846}
{'t': 43.38999999999994, 'V': -8.960704282973916, 'n': 0.46075345133769396, 'm': 0.01726891357950241, 'h': 0.35150147374276935}
{'t': 43.399999999999935, 'V': -8.951064585908336, 'n': 0.4602899025445039, 'm': 0.017289488466807248, 'h': 0.3521420019358565}
{'t': 43.40999999999993, 'V': -8.941410001618681, 'n': 0.4598273478970752, 'm': 0.01731012012120855, 'h': 0.3527812924125296}
{'t': 43.41999999999993, 'V': -8.931740577429755, 'n': 0.45936578605504824, 'm': 0.017330808585182312, 'h': 0.3534193466828821}
{'t': 43.42999999999993, 'V': -8.922056360905646, 'n': 0.45890521567984727, 'm': 0.017351553900688294, 'h': 0.35405616625631803}
{'t': 43.43999999999993, 'V': -8.912357399848645, 'n': 0.45844563543467215, 'm': 0.017372356109167215, 'h': 0.35469175264155206}
{'t': 43.449999999999925, 'V': -8.902643742298132, 'n': 0.45798704398448986, 'm': 0.017393215251538016, 'h': 0.3553261073466102}
{'t': 43.45999999999992, 'V': -8.89291543652946, 'n': 0.45752943999602613, 'm': 0.017414131368195116, 'h': 0.3559592318788301}
{'t': 43.46999999999992, 'V': -8.883172531052825, 'n': 0.45707282213775724, 'm': 0.017435104499005726, 'h': 0.35659112774486135}
{'t': 43.47999999999992, 'V': -8.873415074612117, 'n': 0.4566171890799015, 'm': 0.017456134683307173, 'h': 0.3572217964506657}
{'t': 43.48999999999992, 'V': -8.863643116183765, 'n': 0.45616253949441116, 'm': 0.017477221959904265, 'h': 0.3578512395015176}
{'t': 43.499999999999915, 'V': -8.853856704975561, 'n': 0.45570887205496385, 'm': 0.017498366367066663, 'h': 0.3584794584020042}
{'t': 43.50999999999991, 'V': -8.84405589042548, 'n': 0.4552561854369547, 'm': 0.017519567942526307, 'h': 0.3591064546560256}
{'t': 43.51999999999991, 'V': -8.834240722200482, 'n': 0.4548044783174876, 'm': 0.017540826723474835, 'h': 0.3597322297667952}
{'t': 43.52999999999991, 'V': -8.824411250195308, 'n': 0.4543537493753675, 'm': 0.017562142746561062, 'h': 0.36035678523683967}
{'t': 43.53999999999991, 'V': -8.814567524531252, 'n': 0.45390399729109177, 'm': 0.017583516047888454, 'h': 0.36098012256799916}
{'t': 43.549999999999905, 'V': -8.804709595554941, 'n': 0.45345522074684236, 'm': 0.017604946663012638, 'h': 0.36160224326142737}
{'t': 43.5599999999999, 'V': -8.79483751383708, 'n': 0.45300741842647735, 'm': 0.01762643462693895, 'h': 0.36222314881759166}
{'t': 43.5699999999999, 'V': -8.784951330171209, 'n': 0.452560589015523, 'm': 0.017647979974119966, 'h': 0.362842840736273}
{'t': 43.5799999999999, 'V': -8.775051095572426, 'n': 0.4521147312011655, 'm': 0.017669582738453114, 'h': 0.36346132051656604}
{'t': 43.5899999999999, 'V': -8.765136861276124, 'n': 0.45166984367224305, 'm': 0.017691242953278254, 'h': 0.36407858965687906}
{'t': 43.599999999999895, 'V': -8.755208678736695, 'n': 0.4512259251192376, 'm': 0.017712960651375308, 'h': 0.364694649654934}
{'t': 43.60999999999989, 'V': -8.745266599626238, 'n': 0.45078297423426683, 'm': 0.017734735864961906, 'h': 0.3653095020077662}
{'t': 43.61999999999989, 'V': -8.73531067583325, 'n': 0.4503409897110762, 'm': 0.01775656862569106, 'h': 0.36592314821172445}
{'t': 43.62999999999989, 'V': -8.725340959461311, 'n': 0.44989997024503087, 'm': 0.01777845896464884, 'h': 0.36653558976247075}
{'t': 43.63999999999989, 'V': -8.715357502827752, 'n': 0.4494599145331077, 'm': 0.0178004069123521, 'h': 0.3671468281549802}
{'t': 43.649999999999885, 'V': -8.705360358462324, 'n': 0.4490208212738873, 'm': 0.0178224124987462, 'h': 0.36775686488354076}
{'t': 43.65999999999988, 'V': -8.69534957910585, 'n': 0.4485826891675462, 'm': 0.017844475753202745, 'h': 0.368365701441753}
{'t': 43.66999999999988, 'V': -8.685325217708868, 'n': 0.4481455169158486, 'm': 0.01786659670451738, 'h': 0.36897333932252996}
{'t': 43.67999999999988, 'V': -8.675287327430269, 'n': 0.44770930322213887, 'm': 0.017888775380907565, 'h': 0.3695797800180967}
{'t': 43.68999999999988, 'V': -8.665235961635917, 'n': 0.44727404679133337, 'm': 0.017911011810010383, 'h': 0.3701850250199901}
{'t': 43.699999999999875, 'V': -8.655171173897276, 'n': 0.4468397463299128, 'm': 0.017933306018880373, 'h': 0.3707890758190585}
{'t': 43.70999999999987, 'V': -8.645093017990014, 'n': 0.44640640054591424, 'm': 0.01795565803398739, 'h': 0.37139193390546127}
{'t': 43.71999999999987, 'V': -8.6350015478926, 'n': 0.4459740081489234, 'm': 0.017978067881214446, 'h': 0.37199360076866844}
{'t': 43.72999999999987, 'V': -8.624896817784897, 'n': 0.4455425678500668, 'm': 0.01800053558585563, 'h': 0.37259407789746035}
{'t': 43.73999999999987, 'V': -8.614778882046753, 'n': 0.445112078362004, 'm': 0.018023061172613982, 'h': 0.37319336677992715}
{'t': 43.749999999999865, 'V': -8.604647795256568, 'n': 0.44468253839891997, 'm': 0.01804564466559944, 'h': 0.37379146890346826}
{'t': 43.75999999999986, 'V': -8.594503612189865, 'n': 0.4442539466765172, 'm': 0.018068286088326765, 'h': 0.3743883857547919}
{'t': 43.76999999999986, 'V': -8.584346387817845, 'n': 0.4438263019120081, 'm': 0.018090985463713516, 'h': 0.3749841188199146}
{'t': 43.77999999999986, 'V': -8.57417617730595, 'n': 0.44339960282410756, 'm': 0.01811374281407802, 'h': 0.3755786695841607}
{'t': 43.78999999999986, 'V': -8.563993036012398, 'n': 0.4429738481330248, 'm': 0.01813655816113736, 'h': 0.3761720395321615}
{'t': 43.799999999999855, 'V': -8.553797019486721, 'n': 0.4425490365604563, 'm': 0.01815943152600542, 'h': 0.376764230147855}
{'t': 43.80999999999985, 'V': -8.543588183468302, 'n': 0.4421251668295778, 'm': 0.018182362929190878, 'h': 0.37735524291448497}
{'t': 43.81999999999985, 'V': -8.53336658388489, 'n': 0.44170223766503697, 'm': 0.018205352390595283, 'h': 0.3779450793146005}
{'t': 43.82999999999985, 'V': -8.52313227685112, 'n': 0.4412802477929457, 'm': 0.018228399929511117, 'h': 0.37853374083005514}
{'t': 43.83999999999985, 'V': -8.512885318667024, 'n': 0.44085919594087286, 'm': 0.018251505564619873, 'h': 0.3791212289420064}
{'t': 43.849999999999845, 'V': -8.50262576581653, 'n': 0.4404390808378364, 'm': 0.01827466931399017, 'h': 0.37970754513091476}
{'t': 43.85999999999984, 'V': -8.49235367496596, 'n': 0.4400199012142963, 'm': 0.018297891195075865, 'h': 0.38029269087654316}
{'t': 43.86999999999984, 'V': -8.48206910296252, 'n': 0.4396016558021469, 'm': 0.01832117122471419, 'h': 0.38087666765795597}
{'t': 43.87999999999984, 'V': -8.47177210683278, 'n': 0.4391843433347094, 'm': 0.01834450941912391, 'h': 0.3814594769535184}
{'t': 43.88999999999984, 'V': -8.461462743781157, 'n': 0.43876796254672484, 'm': 0.018367905793903506, 'h': 0.38204112024089554}
